# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,
# Mon Jun  2 17:07:37 2025,,,,,,,,,,
#,,,,,,,,,,
# User preference: *,,,,,,,,,,
#,,,,,,,,,,
# CONSTRAINT:  order by pl_name asc,,,,,,,,,,
#,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,
# COLUMN pl_massj:       Planet Mass [Jupiter Mass],,,,,,,,,,
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_msinij:      Planet Mass*sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_cmassj:      Planet Mass*sin(i)/sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,
#,,,,,,,,,,
pl_name,hostname,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov
HD 136418 b,HD 136418,NULL,NULL,680.1562,2.14,NULL,NULL,680.1562,2.14,Msini
HD 136418 b,HD 136418,NULL,NULL,635.633,2,NULL,NULL,635.633,2,Msini
HD 136925 b,HD 136925,NULL,NULL,266.9758619,0.84,NULL,NULL,266.9758619,0.84,Msini
HD 13724 c,HD 13724,NULL,NULL,50.85254512,0.16,NULL,NULL,50.85254512,0.16,Msini
HD 137388 b,HD 137388,NULL,NULL,70.8731,0.223,NULL,NULL,70.8731,0.223,Msini
HD 137388 b,HD 137388,NULL,NULL,63.566,0.2,NULL,NULL,63.566,0.2,Msini
HD 137496 b,HD 137496,4.04,0.01271126,NULL,NULL,NULL,NULL,4.04,0.01271126,Mass
HD 137496 c,HD 137496,NULL,NULL,2434.565598,7.66,NULL,NULL,2434.565598,7.66,Msini
HD 13808 b,HD 13808,NULL,NULL,11.2,0.03523896,NULL,NULL,11.2,0.03523896,Msini
HD 13808 c,HD 13808,NULL,NULL,9.96,0.03133751,NULL,NULL,9.96,0.03133751,Msini
HD 13908 b,HD 13908,NULL,NULL,274.91,0.865,NULL,NULL,274.91,0.865,Msini
HD 13908 c,HD 13908,NULL,NULL,1630.4,5.13,NULL,NULL,1630.4,5.13,Msini
HD 13931 b,HD 13931,NULL,NULL,597,1.88,NULL,NULL,597,1.88,Msini
HD 13931 b,HD 13931,NULL,NULL,607.3700858,1.911,NULL,NULL,607.3700858,1.911,Msini
HD 13931 b,HD 13931,889.9195396,2.8,607.0522574,1.91,NULL,NULL,889.9195396,2.8,Mass
HD 13931 b,HD 13931,NULL,NULL,699.226,2.2,NULL,NULL,699.226,2.2,Msini
HD 13931 b,HD 13931,NULL,NULL,610.2336,1.92,NULL,NULL,610.2336,1.92,Msini
HD 139357 b,HD 139357,NULL,NULL,3101.89,9.76,NULL,NULL,3101.89,9.76,Msini
HD 139357 b,HD 139357,6315.568276,19.871,NULL,NULL,NULL,NULL,6315.568276,19.871,Mass
HD 139357 b,HD 139357,5784.477007,18.2,3210.066911,10.1,NULL,NULL,5784.477007,18.2,Mass
HD 1397 b,HD 1397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 1397 b,HD 1397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 1397 b,HD 1397,116.64361,0.367,NULL,NULL,NULL,NULL,116.64361,0.367,Mass
HD 1397 b,HD 1397,131.89945,0.415,NULL,NULL,NULL,NULL,131.89945,0.415,Mass
HD 14067 b,HD 14067,NULL,NULL,2479,7.8,NULL,NULL,2479,7.8,Msini
HD 14067 b,HD 14067,NULL,NULL,2860.3,9,NULL,NULL,2860.3,9,Msini
HD 14067 b,HD 14067,5001.665641,15.737,NULL,NULL,NULL,NULL,5001.665641,15.737,Mass
HD 14067 b,HD 14067,4735.643264,14.9,2882.703651,9.07,NULL,NULL,4735.643264,14.9,Mass
HD 14067 b,HD 14067,4862.774627,15.3,2798.796952,8.806,NULL,NULL,4862.774627,15.3,Mass
HD 140901 b,HD 140901,NULL,NULL,15.57359194,0.049,NULL,NULL,15.57359194,0.049,Msini
HD 140901 c,HD 140901,1997.23371,6.284,NULL,NULL,NULL,NULL,1997.23371,6.284,Mass
HD 140901 c,HD 140901,572.0911326,1.8,NULL,NULL,NULL,NULL,572.0911326,1.8,Mass
HD 141004 b,HD 141004,NULL,NULL,13.63483866,0.0429,NULL,NULL,13.63483866,0.0429,Msini
HD 141399 b,HD 141399,NULL,NULL,146.2018,0.46,NULL,NULL,146.2018,0.46,Msini
HD 141399 b,HD 141399,NULL,NULL,143.65844,0.452,NULL,NULL,143.65844,0.452,Msini
HD 141399 b,HD 141399,NULL,NULL,143.34133,0.451,NULL,NULL,143.34133,0.451,Msini
HD 141399 c,HD 141399,NULL,NULL,422.3939529,1.329,NULL,NULL,422.3939529,1.329,Msini
HD 141399 c,HD 141399,NULL,NULL,432.2488,1.36,NULL,NULL,432.2488,1.36,Msini
HD 141399 c,HD 141399,NULL,NULL,422.7139,1.33,NULL,NULL,422.7139,1.33,Msini
HD 141399 d,HD 141399,NULL,NULL,387.7526,1.22,NULL,NULL,387.7526,1.22,Msini
HD 141399 d,HD 141399,NULL,NULL,375.0394,1.18,NULL,NULL,375.0394,1.18,Msini
HD 141399 d,HD 141399,NULL,NULL,401.417278,1.263,NULL,NULL,401.417278,1.263,Msini
HD 141399 e,HD 141399,NULL,NULL,219.3027,0.69,NULL,NULL,219.3027,0.69,Msini
HD 141399 e,HD 141399,NULL,NULL,204.6814941,0.644,NULL,NULL,204.6814941,0.644,Msini
HD 141399 e,HD 141399,NULL,NULL,209.7678,0.66,NULL,NULL,209.7678,0.66,Msini
HD 141937 b,HD 141937,NULL,NULL,3079.7727,9.69,NULL,NULL,3079.7727,9.69,Msini
HD 141937 b,HD 141937,NULL,NULL,3080,9.7,NULL,NULL,3080,9.7,Msini
HD 141937 b,HD 141937,NULL,NULL,2960.78,9.316,NULL,NULL,2960.78,9.316,Msini
HD 142 A d,HD 142,NULL,NULL,82.63538582,0.26,NULL,NULL,82.63538582,0.26,Msini
HD 142 b,HD 142,NULL,NULL,397.27,1.25,NULL,NULL,397.27,1.25,Msini
HD 142 b,HD 142,NULL,NULL,396.9676803,1.249,NULL,NULL,396.9676803,1.249,Msini
HD 142 b,HD 142,NULL,NULL,327.35,1.03,NULL,NULL,327.35,1.03,Msini
HD 142 b,HD 142,2256.58169,7.1,413.1769291,1.3,NULL,NULL,2256.58169,7.1,Mass
HD 142 b,HD 142,NULL,NULL,416.34,1.31,NULL,NULL,416.34,1.31,Msini
HD 142 c,HD 142,NULL,NULL,1684.4,5.3,NULL,NULL,1684.4,5.3,Msini
HD 142 c,HD 142,3464.647465,10.901,NULL,NULL,NULL,NULL,3464.647465,10.901,Mass
HD 142022 A b,HD 142022 A,NULL,NULL,1600,5.1,NULL,NULL,1600,5.1,Msini
HD 142022 A b,HD 142022 A,1433.406116,4.51,1315.809605,4.14,NULL,NULL,1433.406116,4.51,Mass
HD 142022 A b,HD 142022 A,NULL,NULL,1411.1652,4.44,NULL,NULL,1411.1652,4.44,Msini
HD 142245 b,HD 142245,NULL,NULL,603.9,1.9,NULL,NULL,603.9,1.9,Msini
HD 142245 b,HD 142245,NULL,NULL,975.7381,3.07,NULL,NULL,975.7381,3.07,Msini
HD 142415 b,HD 142415,NULL,NULL,515,1.62,NULL,NULL,515,1.62,Msini
HD 142415 b,HD 142415,NULL,NULL,530.7761,1.67,NULL,NULL,530.7761,1.67,Msini
HD 143105 b,HD 143105,NULL,NULL,384.5743,1.21,NULL,NULL,384.5743,1.21,Msini
HD 143361 b,HD 143361,NULL,NULL,953.49,3,NULL,NULL,953.49,3,Msini
HD 143361 b,HD 143361,NULL,NULL,1106.0484,3.48,NULL,NULL,1106.0484,3.48,Msini
HD 143361 b,HD 143361,1557.359194,4.9,NULL,NULL,NULL,NULL,1557.359194,4.9,Mass
HD 143361 b,HD 143361,NULL,NULL,991.588,3.12,NULL,NULL,991.588,3.12,Msini
HD 143361 b,HD 143361,NULL,NULL,1122.57556,3.532,NULL,NULL,1122.57556,3.532,Msini
HD 143361 b,HD 143361,1382.55357,4.35,1138.779182,3.583,NULL,NULL,1382.55357,4.35,Mass
HD 144899 b,HD 144899,NULL,NULL,20.34101805,0.064,NULL,NULL,20.34101805,0.064,Msini
HD 145377 b,HD 145377,NULL,NULL,1830.624,5.76,NULL,NULL,1830.624,5.76,Msini
HD 145377 b,HD 145377,NULL,NULL,1913.3366,6.02,NULL,NULL,1913.3366,6.02,Msini
HD 145457 b,HD 145457,NULL,NULL,921.668,2.9,NULL,NULL,921.668,2.9,Msini
HD 145457 b,HD 145457,NULL,NULL,600.7,1.89,NULL,NULL,600.7,1.89,Msini
HD 145457 b,HD 145457,NULL,NULL,888.0125692,2.794,NULL,NULL,888.0125692,2.794,Msini
HD 145457 b,HD 145457,NULL,NULL,708.7609,2.23,NULL,NULL,708.7609,2.23,Msini
HD 145675 c,14 Her,NULL,NULL,1843.404761,5.8,NULL,NULL,1843.404761,5.8,Msini
HD 145675 c,14 Her,1597.087745,5.025,NULL,NULL,NULL,NULL,1597.087745,5.025,Mass
HD 145934 b,HD 145934,NULL,NULL,648.3699503,2.04,NULL,NULL,648.3699503,2.04,Msini
HD 145934 b,HD 145934,658.5404593,2.072,NULL,NULL,NULL,NULL,658.5404593,2.072,Mass
HD 145934 b,HD 145934,NULL,NULL,724.62,2.28,NULL,NULL,724.62,2.28,Msini
HD 1461 b,HD 1461,NULL,NULL,6.44,0.0202624,NULL,NULL,6.44,0.0202624,Msini
HD 1461 b,HD 1461,NULL,NULL,8.1,0.02548532,NULL,NULL,8.1,0.02548532,Msini
HD 1461 b,HD 1461,NULL,NULL,7.6,0.024,NULL,NULL,7.6,0.024,Msini
HD 1461 b,HD 1461,NULL,NULL,6.61083087,0.0208,NULL,NULL,6.61083087,0.0208,Msini
HD 1461 c,HD 1461,NULL,NULL,7.05579064,0.0222,NULL,NULL,7.05579064,0.0222,Msini
HD 1461 c,HD 1461,NULL,NULL,5.59,0.01758802,NULL,NULL,5.59,0.01758802,Msini
HD 147018 b,HD 147018,NULL,NULL,674,2.12,NULL,NULL,674,2.12,Msini
HD 147018 c,HD 147018,NULL,NULL,2080,6.56,NULL,NULL,2080,6.56,Msini
HD 147379 b,HD 147379,NULL,NULL,24.7,0.0777145,NULL,NULL,24.7,0.0777145,Msini
HD 147379 b,HD 147379,NULL,NULL,30.82935548,0.097,NULL,NULL,30.82935548,0.097,Msini
HD 147379 b,HD 147379,NULL,NULL,21.6,0.0679612,NULL,NULL,21.6,0.0679612,Msini
HD 147379 b,HD 147379,NULL,NULL,28.55,0.0898279,NULL,NULL,28.55,0.0898279,Msini
HD 147513 b,HD 147513,NULL,NULL,385,1.21,NULL,NULL,385,1.21,Msini
HD 14787 b,HD 14787,NULL,NULL,356.28743,1.121,NULL,NULL,356.28743,1.121,Msini
HD 147873 b,HD 147873,NULL,NULL,1633.6462,5.14,NULL,NULL,1633.6462,5.14,Msini
HD 147873 c,HD 147873,NULL,NULL,731.009,2.3,NULL,NULL,731.009,2.3,Msini
HD 148156 b,HD 148156,NULL,NULL,270.144,0.85,NULL,NULL,270.144,0.85,Msini
HD 148164 b,HD 148164,NULL,NULL,390.9309,1.23,NULL,NULL,390.9309,1.23,Msini
HD 148164 c,HD 148164,NULL,NULL,1640.0028,5.16,NULL,NULL,1640.0028,5.16,Msini
HD 148427 b,HD 148427,NULL,NULL,413.179,1.3,NULL,NULL,413.179,1.3,Msini
HD 148427 b,HD 148427,NULL,NULL,310,0.96,NULL,NULL,310,0.96,Msini
HD 149026 b,HD 149026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 149026 b,HD 149026,114.10097,0.359,NULL,NULL,NULL,NULL,114.10097,0.359,Mass
HD 149026 b,HD 149026,102.34126,0.322,NULL,NULL,NULL,NULL,102.34126,0.322,Mass
HD 149026 b,HD 149026,113.14748,0.356,NULL,NULL,NULL,NULL,113.14748,0.356,Mass
HD 149026 b,HD 149026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 149026 b,HD 149026,116.957,0.368,NULL,NULL,NULL,NULL,116.957,0.368,Mass
HD 149026 b,HD 149026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 149026 b,HD 149026,NULL,NULL,114.41,0.36,114.8,0.36,114.8,0.36,Msin(i)/sin(i)
HD 149026 b,HD 149026,120.7754,0.38,NULL,NULL,NULL,NULL,120.7754,0.38,Mass
HD 149026 b,HD 149026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 149026 b,HD 149026,NULL,NULL,103.61258,0.326,NULL,NULL,103.61258,0.326,Msini
HD 149026 b,HD 149026,102.97692,0.324,NULL,NULL,NULL,NULL,102.97692,0.324,Mass
HD 149143 b,HD 149143,NULL,NULL,432.2488,1.36,NULL,NULL,432.2488,1.36,Msini
HD 149143 b,HD 149143,NULL,NULL,422.7,1.33,NULL,NULL,422.7,1.33,Msini
HD 149143 b,HD 149143,NULL,NULL,422.7139,1.33,NULL,NULL,422.7139,1.33,Msini
HD 149143 b,HD 149143,NULL,NULL,537.1327,1.69,NULL,NULL,537.1327,1.69,Msini
HD 149806 b,HD 149806,4003.684443,12.597,NULL,NULL,NULL,NULL,4003.684443,12.597,Mass
HD 150010 b,HD 150010,NULL,NULL,762.7881768,2.4,NULL,NULL,762.7881768,2.4,Msini
HD 1502 b,HD 1502,NULL,NULL,874.0325,2.75,NULL,NULL,874.0325,2.75,Msini
HD 1502 b,HD 1502,NULL,NULL,985.2,3.1,NULL,NULL,985.2,3.1,Msini
HD 150706 b,HD 150706,NULL,NULL,861.28,2.71,NULL,NULL,861.28,2.71,Msini
HD 150706 b,HD 150706,772.323029,2.43,702.4007795,2.21,NULL,NULL,772.323029,2.43,Mass
HD 151450 b,HD 151450,NULL,NULL,38.45723725,0.121,NULL,NULL,38.45723725,0.121,Msini
HD 151450 c,HD 151450,1636.180639,5.148,NULL,NULL,NULL,NULL,1636.180639,5.148,Mass
HD 152079 b,HD 152079,NULL,NULL,953.45,3,NULL,NULL,953.45,3,Msini
HD 152079 b,HD 152079,NULL,NULL,845.74563,2.661,NULL,NULL,845.74563,2.661,Msini
HD 152079 b,HD 152079,NULL,NULL,692.8694,2.18,NULL,NULL,692.8694,2.18,Msini
HD 152581 b,HD 152581,NULL,NULL,724.6524,2.28,NULL,NULL,724.6524,2.28,Msini
HD 152581 b,HD 152581,NULL,NULL,476.7,1.5,NULL,NULL,476.7,1.5,Msini
HD 152581 b,HD 152581,NULL,NULL,594.02427,1.869,NULL,NULL,594.02427,1.869,Msini
HD 152843 b,HD 152843,11.56,0.03637183,NULL,NULL,NULL,NULL,11.56,0.03637183,Mass
HD 152843 b,HD 152843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 152843 c,HD 152843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 152843 c,HD 152843,27.5,0.08652468,NULL,NULL,NULL,NULL,27.5,0.08652468,Mass
HD 15337 b,HD 15337,7.2,0.02265362,NULL,NULL,NULL,NULL,7.2,0.02265362,Mass
HD 15337 b,HD 15337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 15337 b,HD 15337,6.519,0.02051107,NULL,NULL,NULL,NULL,6.519,0.02051107,Mass
HD 15337 b,HD 15337,7.51,0.02362898,NULL,NULL,NULL,NULL,7.51,0.02362898,Mass
HD 15337 c,HD 15337,8.11,0.02551679,NULL,NULL,NULL,NULL,8.11,0.02551679,Mass
HD 15337 c,HD 15337,8.79,0.02765629,NULL,NULL,NULL,NULL,8.79,0.02765629,Mass
HD 15337 c,HD 15337,6.792,0.02137002,NULL,NULL,NULL,NULL,6.792,0.02137002,Mass
HD 15337 c,HD 15337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 153557 b,HD 153557,NULL,NULL,20.34101805,0.064,NULL,NULL,20.34101805,0.064,Msini
HD 153557 c,HD 153557,NULL,NULL,17.48056238,0.055,NULL,NULL,17.48056238,0.055,Msini
HD 153557 d,HD 153557,8725.661086,27.454,NULL,NULL,NULL,NULL,8725.661086,27.454,Mass
HD 153950 b,HD 153950,NULL,NULL,867.639,2.73,NULL,NULL,867.639,2.73,Msini
HD 153950 b,HD 153950,NULL,NULL,937.5985,2.95,NULL,NULL,937.5985,2.95,Msini
HD 154088 b,HD 154088,NULL,NULL,6.6,0.02076592,NULL,NULL,6.6,0.02076592,Msini
HD 154345 b,HD 154345,NULL,NULL,260.6206,0.82,NULL,NULL,260.6206,0.82,Msini
HD 154345 b,HD 154345,NULL,NULL,287.6347083,0.905,NULL,NULL,287.6347083,0.905,Msini
HD 154345 b,HD 154345,NULL,NULL,365.5045,1.15,NULL,NULL,365.5045,1.15,Msini
HD 154345 b,HD 154345,378.2158043,1.19,350.5647329,1.103,NULL,NULL,378.2158043,1.19,Mass
HD 154345 b,HD 154345,NULL,NULL,317.8,1,NULL,NULL,317.8,1,Msini
HD 154345 b,HD 154345,NULL,NULL,300.972,0.947,NULL,NULL,300.972,0.947,Msini
HD 154391 b,HD 154391,2892.238504,9.1,2094.489202,6.59,NULL,NULL,2892.238504,9.1,Mass
HD 154672 b,HD 154672,NULL,NULL,1706.7471,5.37,NULL,NULL,1706.7471,5.37,Msini
HD 154672 b,HD 154672,NULL,NULL,1600,5.02,NULL,NULL,1600,5.02,Msini
HD 154672 b,HD 154672,NULL,NULL,1503.3359,4.73,NULL,NULL,1503.3359,4.73,Msini
HD 154857 b,HD 154857,NULL,NULL,778.6835,2.45,NULL,NULL,778.6835,2.45,Msini
HD 154857 b,HD 154857,NULL,NULL,711.91,2.24,NULL,NULL,711.91,2.24,Msini
HD 154857 b,HD 154857,NULL,NULL,570,1.8,NULL,NULL,570,1.8,Msini
HD 154857 c,HD 154857,NULL,NULL,819.97,2.58,NULL,NULL,819.97,2.58,Msini
HD 155193 b,HD 155193,NULL,NULL,238.3713053,0.75,NULL,NULL,238.3713053,0.75,Msini
HD 155358 b,HD 155358,NULL,NULL,314.6517,0.99,NULL,NULL,314.6517,0.99,Msini
HD 155358 b,HD 155358,NULL,NULL,270,0.85,NULL,NULL,270,0.85,Msini
HD 155358 c,HD 155358,NULL,NULL,261,0.82,NULL,NULL,261,0.82,Msini
HD 155918 b,HD 155918,NULL,NULL,7.62788177,0.024,NULL,NULL,7.62788177,0.024,Msini
HD 155918 c,HD 155918,1878.048057,5.909,NULL,NULL,NULL,NULL,1878.048057,5.909,Mass
HD 156098 b,HD 156098,NULL,NULL,15.89142035,0.05,NULL,NULL,15.89142035,0.05,Msini
HD 156098 c,HD 156098,1661.606912,5.228,NULL,NULL,NULL,NULL,1661.606912,5.228,Mass
HD 156279 b,HD 156279,NULL,NULL,3086,9.71,NULL,NULL,3086,9.71,Msini
HD 156279 b,HD 156279,NULL,NULL,3019.369867,9.5,NULL,NULL,3019.369867,9.5,Msini
HD 156279 b,HD 156279,NULL,NULL,2997.757535,9.432,NULL,NULL,2997.757535,9.432,Msini
HD 156279 b,HD 156279,NULL,NULL,3140.1604,9.88,NULL,NULL,3140.1604,9.88,Msini
HD 156279 c,HD 156279,NULL,NULL,3003.478446,9.45,NULL,NULL,3003.478446,9.45,Msini
HD 156279 c,HD 156279,NULL,NULL,2733.338,8.6,NULL,NULL,2733.338,8.6,Msini
HD 156279 c,HD 156279,3098.826968,9.75,NULL,NULL,NULL,NULL,3098.826968,9.75,Mass
HD 156411 b,HD 156411,NULL,NULL,235.18,0.74,NULL,NULL,235.18,0.74,Msini
HD 156668 b,HD 156668,NULL,NULL,4.15,0.01305729,NULL,NULL,4.15,0.01305729,Msini
HD 156668 b,HD 156668,NULL,NULL,5.02168883,0.0158,NULL,NULL,5.02168883,0.0158,Msini
HD 156668 b,HD 156668,NULL,NULL,4.15,0.013,NULL,NULL,4.15,0.013,Msini
HD 156668 c,HD 156668,NULL,NULL,31.49679513,0.0991,NULL,NULL,31.49679513,0.0991,Msini
HD 156846 b,HD 156846,NULL,NULL,3391.2461,10.67,NULL,NULL,3391.2461,10.67,Msini
HD 156846 b,HD 156846,NULL,NULL,3359.32,10.57,NULL,NULL,3359.32,10.57,Msini
HD 156846 b,HD 156846,NULL,NULL,3321.3235,10.45,NULL,NULL,3321.3235,10.45,Msini
HD 158038 b,HD 158038,NULL,NULL,486.2799,1.53,NULL,NULL,486.2799,1.53,Msini
HD 158038 b,HD 158038,NULL,NULL,572.1,1.8,NULL,NULL,572.1,1.8,Msini
HD 158259 b,HD 158259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 158259 b,HD 158259,NULL,NULL,2.22,0.00698487,NULL,NULL,2.22,0.00698487,Msini
HD 158259 c,HD 158259,NULL,NULL,5.6,0.01761948,NULL,NULL,5.6,0.01761948,Msini
HD 158259 d,HD 158259,NULL,NULL,5.41,0.01702168,NULL,NULL,5.41,0.01702168,Msini
HD 158259 e,HD 158259,NULL,NULL,6.08,0.01912972,NULL,NULL,6.08,0.01912972,Msini
HD 158259 f,HD 158259,NULL,NULL,6.14,0.0193185,NULL,NULL,6.14,0.0193185,Msini
HD 158996 b,HD 158996,NULL,NULL,4449.62,14,NULL,NULL,4449.62,14,Msini
HD 15906 b,HD 15906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 15906 b,HD 15906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 15906 c,HD 15906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 159243 b,HD 159243,NULL,NULL,359.13,1.13,NULL,NULL,359.13,1.13,Msini
HD 159243 c,HD 159243,NULL,NULL,603.9,1.9,NULL,NULL,603.9,1.9,Msini
HD 159868 b,HD 159868,NULL,NULL,797.7533,2.51,NULL,NULL,797.7533,2.51,Msini
HD 159868 b,HD 159868,NULL,NULL,704.94694,2.218,NULL,NULL,704.94694,2.218,Msini
HD 159868 b,HD 159868,NULL,NULL,667.41,2.1,NULL,NULL,667.41,2.1,Msini
HD 159868 b,HD 159868,NULL,NULL,540.288,1.7,NULL,NULL,540.288,1.7,Msini
HD 159868 c,HD 159868,NULL,NULL,232.01,0.73,NULL,NULL,232.01,0.73,Msini
HD 159868 c,HD 159868,NULL,NULL,244.09344,0.768,NULL,NULL,244.09344,0.768,Msini
HD 1605 b,HD 1605,NULL,NULL,368.6828,1.16,NULL,NULL,368.6828,1.16,Msini
HD 1605 b,HD 1605,NULL,NULL,310,0.96,NULL,NULL,310,0.96,Msini
HD 1605 b,HD 1605,NULL,NULL,296.85322,0.934,NULL,NULL,296.85322,0.934,Msini
HD 1605 c,HD 1605,NULL,NULL,1150.5446,3.62,NULL,NULL,1150.5446,3.62,Msini
HD 1605 c,HD 1605,NULL,NULL,1110,3.48,NULL,NULL,1110,3.48,Msini
HD 160691 b,HD 160691,NULL,NULL,532.978,1.677,NULL,NULL,532.978,1.677,Msini
HD 160691 b,HD 160691,NULL,NULL,540.311,1.7,NULL,NULL,540.311,1.7,Msini
HD 160691 b,HD 160691,NULL,NULL,530.75,1.67,NULL,NULL,530.75,1.67,Msini
HD 160691 b,HD 160691,1366.66215,4.3,NULL,NULL,NULL,NULL,1366.66215,4.3,Mass
HD 160691 b,HD 160691,NULL,NULL,626.1251,1.97,NULL,NULL,626.1251,1.97,Msini
HD 160691 b,HD 160691,NULL,NULL,532.68308,1.676,NULL,NULL,532.68308,1.676,Msini
HD 160691 c,HD 160691,NULL,NULL,985.23,3.1,NULL,NULL,985.23,3.1,Msini
HD 160691 c,HD 160691,NULL,NULL,770.07,2.423,NULL,NULL,770.07,2.423,Msini
HD 160691 c,HD 160691,NULL,NULL,576.519,1.814,NULL,NULL,576.519,1.814,Msini
HD 160691 c,HD 160691,1398.444991,4.4,NULL,NULL,NULL,NULL,1398.444991,4.4,Mass
HD 160691 d,HD 160691,NULL,NULL,14,0.044,NULL,NULL,14,0.044,Msini
HD 160691 d,HD 160691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HD 160691 d,HD 160691,NULL,NULL,10.17,0.032,NULL,NULL,10.17,0.032,Msini
HD 160691 d,HD 160691,NULL,NULL,10.5547,0.03321,NULL,NULL,10.5547,0.03321,Msini
HD 160691 e,HD 160691,2224.798849,7,NULL,NULL,NULL,NULL,2224.798849,7,Mass
HD 160691 e,HD 160691,NULL,NULL,152.552,0.48,NULL,NULL,152.552,0.48,Msini
HD 160691 e,HD 160691,NULL,NULL,165.8685,0.5219,NULL,NULL,165.8685,0.5219,Msini
HD 161178 b,HD 161178,NULL,NULL,181.162192,0.57,NULL,NULL,181.162192,0.57,Msini
HD 16141 b,HD 16141,NULL,NULL,82.6358,0.26,NULL,NULL,82.6358,0.26,Msini
HD 16141 b,HD 16141,NULL,NULL,79.45710175,0.25,NULL,NULL,79.45710175,0.25,Msini
HD 16141 b,HD 16141,NULL,NULL,82.6,0.26,NULL,NULL,82.6,0.26,Msini
HD 16175 b,HD 16175,NULL,NULL,1620.933,5.1,NULL,NULL,1620.933,5.1,Msini
HD 16175 b,HD 16175,1875.187601,5.9,1563.715762,4.92,NULL,NULL,1875.187601,5.9,Mass
HD 16175 b,HD 16175,NULL,NULL,1516.0491,4.77,NULL,NULL,1516.0491,4.77,Msini
HD 16175 b,HD 16175,NULL,NULL,1398,4.4,NULL,NULL,1398,4.4,Msini
HD 162020 b,HD 162020,NULL,NULL,4580,14.4,NULL,NULL,4580,14.4,Msini
HD 162020 b,HD 162020,NULL,NULL,3127.4472,9.84,NULL,NULL,3127.4472,9.84,Msini
HD 163607 b,HD 163607,NULL,NULL,251.0857,0.79,NULL,NULL,251.0857,0.79,Msini
HD 163607 b,HD 163607,NULL,NULL,244.72,0.77,NULL,NULL,244.72,0.77,Msini
HD 163607 b,HD 163607,NULL,NULL,249.051588,0.7836,NULL,NULL,249.051588,0.7836,Msini
HD 163607 c,HD 163607,NULL,NULL,686.5128,2.16,NULL,NULL,686.5128,2.16,Msini
HD 163607 c,HD 163607,NULL,NULL,727.8,2.29,NULL,NULL,727.8,2.29,Msini
HD 163607 c,HD 163607,NULL,NULL,699.54383,2.201,NULL,NULL,699.54383,2.201,Msini
HD 16417 b,HD 16417,NULL,NULL,22.1,0.0696,NULL,NULL,22.1,0.0696,Msini
HD 164509 b,HD 164509,NULL,NULL,152.55,0.48,NULL,NULL,152.55,0.48,Msini
HD 164509 b,HD 164509,NULL,NULL,140.79869,0.443,NULL,NULL,140.79869,0.443,Msini
HD 164595 b,HD 164595,NULL,NULL,16.14,0.05078186,NULL,NULL,16.14,0.05078186,Msini
HD 164604 b,HD 164604,NULL,NULL,858.105,2.7,NULL,NULL,858.105,2.7,Msini
HD 164604 b,HD 164604,NULL,NULL,635,1.99792342,NULL,NULL,635,1.99792342,Msini
HD 164604 b,HD 164604,4544.94622,14.3,858.1366989,2.7,NULL,NULL,4544.94622,14.3,Mass
HD 164922 b,HD 164922,NULL,NULL,98.5273,0.31,NULL,NULL,98.5273,0.31,Msini
HD 164922 b,HD 164922,NULL,NULL,114.414,0.36,NULL,NULL,114.414,0.36,Msini
